chore_difficulty,zain_pts,jasmine_pts,justin_pts,chloe_pts,assigned_to
20.0,300.0,210.0,240.0,250.0,1
20.0,300.0,230.0,240.0,250.0,1
80.0,300.0,250.0,240.0,250.0,2
50.0,300.0,250.0,320.0,250.0,1
80.0,300.0,300.0,320.0,250.0,0
50.0,300.0,300.0,320.0,330.0,3
80.0,350.0,300.0,320.0,330.0,1
40.0,350.0,380.0,320.0,330.0,2
70.0,0.0,0.0,0.0,0.0,3
70.0,70.0,0.0,0.0,0.0,1
60.0,70.0,70.0,260.3263157894737,0.0,2
10.0,70.0,70.0,60.0,0.0,0
30.0,70.0,70.0,60.0,10.0,0
10.0,0.0,0.0,0.0,0.0,3
10.0,10.0,0.0,0.0,0.0,1
70.0,10.0,10.0,0.0,0.0,2
70.0,10.0,10.0,70.0,0.0,0
55.14473684210526,10.0,10.0,260.3263157894737,70.0,3
40.0,110.0,10.0,70.0,70.0,1
60.0,110.0,50.0,70.0,70.0,1
70.0,110.0,110.0,70.0,70.0,2
70.0,0.0,0.0,0.0,0.0,3
10.0,70.0,0.0,0.0,0.0,1
55.14473684210526,70.0,10.0,0.0,0.0,2
30.0,70.0,10.0,10.0,0.0,0
55.14473684210526,70.0,10.0,260.3263157894737,30.0,1
55.14473684210526,0.0,0.0,0.0,0.0,3
30.0,100.0,0.0,0.0,0.0,1
80.0,100.0,30.0,0.0,0.0,2
55.14473684210526,100.0,30.0,80.0,0.0,0
90.0,0.0,0.0,0.0,0.0,3
90.0,90.0,0.0,0.0,0.0,1
60.0,90.0,90.0,0.0,0.0,2
100.0,90.0,90.0,60.0,0.0,0
70.0,90.0,90.0,60.0,100.0,2
70.0,90.0,90.0,130.0,100.0,3
30.0,160.0,90.0,130.0,100.0,1
40.0,160.0,120.0,130.0,100.0,0
10.0,160.0,120.0,260.3263157894737,140.0,1
90.0,160.0,130.0,260.3263157894737,140.0,1
100.0,160.0,220.0,130.0,140.0,2
10.0,160.0,220.0,230.0,140.0,0
60.0,160.0,220.0,230.0,150.0,0
90.0,160.0,220.0,230.0,210.0,3
40.0,250.0,220.0,230.0,210.0,0
10.0,250.0,220.0,230.0,250.0,1
100.0,250.0,230.0,230.0,250.0,1
55.14473684210526,250.0,330.0,230.0,250.0,2
10.0,250.0,330.0,240.0,250.0,2
90.0,250.0,330.0,250.0,250.0,3
30.0,0.0,0.0,0.0,0.0,3
50.0,30.0,0.0,0.0,0.0,1
90.0,30.0,50.0,0.0,0.0,2
100.0,30.0,50.0,90.0,0.0,0
55.14473684210526,30.0,50.0,90.0,100.0,3
55.14473684210526,90.0,50.0,90.0,100.0,1
40.0,90.0,110.0,90.0,100.0,3
60.0,130.0,110.0,90.0,100.0,2
55.14473684210526,130.0,110.0,150.0,100.0,0
30.0,130.0,110.0,150.0,200.0,1
100.0,130.0,140.0,150.0,200.0,3
100.0,230.0,140.0,150.0,200.0,1
90.0,230.0,240.0,150.0,200.0,2
80.0,230.0,240.0,240.0,200.0,0
90.0,230.0,240.0,240.0,280.0,3
100.0,320.0,240.0,240.0,280.0,1
70.0,320.0,340.0,240.0,280.0,2
10.0,0.0,0.0,0.0,0.0,3
30.0,10.0,0.0,0.0,0.0,1
100.0,10.0,30.0,0.0,0.0,2
70.0,10.0,30.0,100.0,0.0,0
10.0,10.0,30.0,100.0,70.0,3
90.0,20.0,30.0,100.0,70.0,3
40.0,110.0,30.0,100.0,70.0,1
60.0,110.0,70.0,260.3263157894737,70.0,1
60.0,110.0,130.0,100.0,70.0,0
20.0,110.0,130.0,100.0,130.0,2
70.0,110.0,130.0,120.0,130.0,3
50.0,180.0,130.0,120.0,130.0,2
100.0,0.0,0.0,0.0,0.0,3
100.0,100.0,0.0,0.0,0.0,1
30.0,100.0,100.0,0.0,0.0,2
50.0,100.0,100.0,30.0,0.0,0
40.0,100.0,100.0,30.0,50.0,2
10.0,100.0,100.0,70.0,50.0,0
55.14473684210526,100.0,100.0,260.3263157894737,60.0,0
70.0,100.0,100.0,260.3263157894737,70.0,2
100.0,100.0,100.0,140.0,70.0,0
70.0,100.0,100.0,140.0,170.0,3
40.0,170.0,100.0,140.0,170.0,1
80.0,170.0,140.0,140.0,170.0,1
30.0,170.0,220.0,140.0,170.0,2
20.0,170.0,220.0,170.0,170.0,3
60.0,190.0,220.0,260.3263157894737,170.0,2
80.0,190.0,220.0,230.0,170.0,0
55.14473684210526,190.0,220.0,230.0,250.0,3
100.0,280.0,220.0,230.0,250.0,1
40.0,280.0,320.0,230.0,250.0,2
60.0,280.0,320.0,270.0,250.0,0
80.0,280.0,320.0,270.0,310.0,2
60.0,280.0,320.0,350.0,310.0,3
70.0,0.0,0.0,0.0,0.0,3
50.0,70.0,0.0,0.0,0.0,1
60.0,70.0,50.0,0.0,0.0,2
20.0,70.0,50.0,60.0,0.0,0
40.0,70.0,50.0,60.0,20.0,0
10.0,70.0,50.0,60.0,60.0,1
20.0,70.0,60.0,60.0,60.0,1
70.0,70.0,80.0,60.0,60.0,2
70.0,70.0,80.0,130.0,60.0,0
70.0,70.0,80.0,130.0,130.0,3
50.0,140.0,80.0,130.0,130.0,1
70.0,140.0,130.0,130.0,130.0,1
80.0,140.0,200.0,130.0,130.0,2
100.0,140.0,200.0,210.0,130.0,0
20.0,140.0,200.0,210.0,230.0,3
90.0,160.0,200.0,210.0,230.0,3
80.0,0.0,0.0,0.0,0.0,3
70.0,80.0,0.0,0.0,0.0,1
100.0,80.0,70.0,260.3263157894737,0.0,2
50.0,80.0,70.0,100.0,0.0,0
90.0,0.0,0.0,0.0,0.0,3
70.0,90.0,0.0,0.0,0.0,1
20.0,90.0,70.0,0.0,0.0,2
40.0,90.0,70.0,20.0,0.0,0
70.0,90.0,70.0,20.0,40.0,2
55.14473684210526,90.0,70.0,90.0,40.0,0
10.0,90.0,70.0,90.0,100.0,1
100.0,90.0,80.0,90.0,100.0,1
90.0,90.0,180.0,90.0,100.0,3
20.0,180.0,180.0,90.0,100.0,2
70.0,180.0,180.0,110.0,100.0,0
80.0,180.0,180.0,110.0,170.0,2
80.0,180.0,180.0,190.0,170.0,0
40.0,180.0,180.0,190.0,250.0,3
80.0,220.0,180.0,190.0,250.0,1
90.0,220.0,260.0,190.0,250.0,2
10.0,220.0,260.0,280.0,250.0,3
80.0,230.0,260.0,280.0,250.0,3
50.0,310.0,260.0,280.0,250.0,0
100.0,310.0,260.0,280.0,300.0,1
20.0,310.0,360.0,280.0,300.0,2
80.0,310.0,360.0,300.0,300.0,2
40.0,310.0,360.0,380.0,300.0,0
50.0,310.0,360.0,380.0,340.0,3
60.0,360.0,360.0,380.0,340.0,0
90.0,0.0,0.0,0.0,0.0,3
70.0,90.0,0.0,0.0,0.0,1
50.0,90.0,70.0,0.0,0.0,2
30.0,90.0,70.0,50.0,0.0,0
60.0,0.0,0.0,0.0,0.0,3
60.0,60.0,0.0,0.0,0.0,1
20.0,60.0,60.0,0.0,0.0,2
50.0,60.0,60.0,20.0,0.0,0
20.0,60.0,60.0,20.0,50.0,2
55.14473684210526,60.0,60.0,40.0,50.0,2
70.0,60.0,60.0,260.3263157894737,50.0,0
10.0,60.0,60.0,70.0,120.0,3
60.0,70.0,60.0,70.0,120.0,1
30.0,70.0,120.0,70.0,120.0,3
100.0,100.0,120.0,70.0,120.0,2
40.0,100.0,120.0,170.0,120.0,3
90.0,140.0,120.0,170.0,120.0,1
50.0,140.0,210.0,170.0,120.0,0
70.0,140.0,210.0,170.0,170.0,3
100.0,210.0,210.0,170.0,170.0,2
10.0,210.0,210.0,260.3263157894737,170.0,0
70.0,210.0,210.0,270.0,180.0,0
10.0,210.0,210.0,270.0,250.0,3
80.0,220.0,210.0,270.0,250.0,1
10.0,220.0,290.0,270.0,250.0,3
20.0,230.0,290.0,270.0,250.0,3
10.0,250.0,290.0,270.0,250.0,3
100.0,260.0,290.0,270.0,250.0,0
10.0,0.0,0.0,0.0,0.0,3
20.0,10.0,0.0,0.0,0.0,1
70.0,10.0,20.0,0.0,0.0,2
55.14473684210526,10.0,20.0,70.0,0.0,0
50.0,10.0,20.0,70.0,70.0,3
60.0,60.0,20.0,70.0,70.0,1
30.0,60.0,80.0,70.0,70.0,3
10.0,90.0,80.0,70.0,70.0,2
40.0,90.0,80.0,80.0,70.0,0
100.0,90.0,80.0,80.0,110.0,1
70.0,0.0,0.0,0.0,0.0,3
40.0,70.0,0.0,0.0,0.0,1
10.0,70.0,40.0,0.0,0.0,2
50.0,0.0,0.0,0.0,0.0,3
40.0,50.0,0.0,0.0,0.0,1
80.0,50.0,40.0,0.0,0.0,2
80.0,0.0,0.0,0.0,0.0,3
60.0,80.0,0.0,0.0,0.0,1
90.0,80.0,60.0,0.0,0.0,2
80.0,80.0,60.0,260.3263157894737,0.0,0
90.0,80.0,60.0,90.0,80.0,1
55.14473684210526,80.0,150.0,90.0,80.0,3
20.0,120.0,150.0,90.0,80.0,0
50.0,120.0,150.0,90.0,100.0,2
30.0,120.0,150.0,140.0,100.0,0
40.0,120.0,150.0,140.0,130.0,3
50.0,160.0,150.0,140.0,130.0,0
70.0,160.0,150.0,260.3263157894737,180.0,2
10.0,160.0,150.0,210.0,180.0,1
30.0,160.0,160.0,210.0,180.0,3
20.0,190.0,160.0,210.0,180.0,1
40.0,190.0,180.0,210.0,180.0,1
70.0,190.0,220.0,210.0,180.0,0
50.0,190.0,220.0,210.0,250.0,3
70.0,240.0,220.0,210.0,250.0,2
40.0,240.0,220.0,280.0,250.0,1
30.0,240.0,260.0,280.0,250.0,3
10.0,270.0,260.0,280.0,250.0,0
80.0,270.0,260.0,280.0,260.0,1
90.0,270.0,340.0,280.0,260.0,0
80.0,270.0,340.0,280.0,350.0,3
30.0,350.0,340.0,280.0,350.0,2
40.0,350.0,340.0,310.0,350.0,2
20.0,350.0,340.0,350.0,350.0,1
100.0,350.0,360.0,350.0,350.0,3
90.0,450.0,360.0,260.3263157894737,350.0,2
100.0,450.0,360.0,440.0,350.0,0
40.0,450.0,360.0,440.0,450.0,1
90.0,450.0,400.0,440.0,450.0,1
20.0,450.0,490.0,440.0,450.0,2
70.0,450.0,490.0,460.0,450.0,3
80.0,520.0,490.0,460.0,450.0,0
40.0,520.0,490.0,460.0,530.0,2
70.0,520.0,490.0,500.0,530.0,1
90.0,520.0,560.0,260.3263157894737,530.0,2
50.0,520.0,560.0,590.0,530.0,3
50.0,570.0,560.0,590.0,530.0,0
90.0,570.0,560.0,590.0,580.0,1
40.0,570.0,650.0,590.0,580.0,3
60.0,610.0,650.0,590.0,580.0,0
90.0,610.0,650.0,590.0,640.0,2
100.0,610.0,650.0,680.0,640.0,3
90.0,710.0,650.0,680.0,640.0,0
60.0,710.0,650.0,680.0,730.0,1
55.14473684210526,710.0,710.0,680.0,730.0,2
100.0,710.0,710.0,760.0,730.0,3
60.0,810.0,710.0,760.0,730.0,1
20.0,810.0,770.0,760.0,730.0,0
30.0,810.0,770.0,760.0,750.0,0
20.0,810.0,770.0,760.0,780.0,2
30.0,810.0,770.0,260.3263157894737,780.0,1
70.0,810.0,800.0,780.0,780.0,2
70.0,810.0,800.0,850.0,780.0,0
30.0,810.0,800.0,850.0,850.0,1
60.0,810.0,830.0,850.0,850.0,3
90.0,870.0,830.0,850.0,850.0,1
10.0,870.0,920.0,850.0,850.0,2
90.0,870.0,920.0,860.0,850.0,0
80.0,870.0,920.0,860.0,940.0,2
60.0,870.0,920.0,940.0,940.0,3
80.0,930.0,920.0,940.0,940.0,1
20.0,930.0,1000.0,940.0,940.0,3
55.14473684210526,950.0,1000.0,940.0,940.0,2
100.0,950.0,1000.0,1030.0,940.0,0
20.0,950.0,1000.0,1030.0,1040.0,3
80.0,970.0,1000.0,1030.0,1040.0,3
70.0,1050.0,1000.0,1030.0,1040.0,1
100.0,1050.0,1070.0,1030.0,1040.0,2
40.0,1050.0,1070.0,1130.0,1040.0,0
40.0,1050.0,1070.0,1130.0,1080.0,3
30.0,1090.0,1070.0,260.3263157894737,1080.0,1
70.0,1090.0,1100.0,1130.0,1080.0,0
50.0,1090.0,1100.0,1130.0,1150.0,3
100.0,1140.0,1100.0,1130.0,1150.0,1
30.0,1140.0,1200.0,1130.0,1150.0,2
100.0,1140.0,1200.0,260.3263157894737,1150.0,3
80.0,1240.0,1200.0,260.3263157894737,1150.0,0
10.0,1240.0,1200.0,1160.0,1230.0,2
90.0,1240.0,1200.0,1170.0,1230.0,2
100.0,1240.0,1200.0,1260.0,1230.0,1
70.0,1240.0,1300.0,1260.0,1230.0,0
10.0,1240.0,1300.0,1260.0,1300.0,3
30.0,1250.0,1300.0,1260.0,1300.0,3
70.0,1280.0,1300.0,1260.0,1300.0,2
10.0,1280.0,1300.0,260.3263157894737,1300.0,3
20.0,1290.0,1300.0,1330.0,1300.0,3
20.0,1310.0,1300.0,1330.0,1300.0,1
20.0,1310.0,1320.0,1330.0,1300.0,0
60.0,1310.0,1320.0,1330.0,1320.0,3
80.0,1370.0,1320.0,1330.0,1320.0,1
10.0,0.0,0.0,260.3263157894737,0.0,3
30.0,10.0,0.0,260.3263157894737,0.0,1
60.0,10.0,30.0,0.0,0.0,2
80.0,0.0,0.0,0.0,0.0,3
60.0,80.0,0.0,0.0,0.0,1
90.0,80.0,60.0,260.3263157894737,0.0,2
30.0,80.0,60.0,90.0,0.0,0
50.0,80.0,60.0,90.0,30.0,0
30.0,80.0,60.0,90.0,80.0,1
70.0,80.0,90.0,90.0,80.0,3
30.0,150.0,90.0,90.0,80.0,0
20.0,150.0,90.0,90.0,110.0,1
70.0,150.0,110.0,90.0,110.0,2
50.0,150.0,110.0,160.0,110.0,1
30.0,150.0,160.0,160.0,110.0,0
50.0,150.0,160.0,160.0,140.0,0
80.0,150.0,160.0,160.0,190.0,3
100.0,230.0,160.0,160.0,190.0,1
70.0,230.0,260.0,160.0,190.0,2
90.0,230.0,260.0,230.0,190.0,0
50.0,230.0,260.0,230.0,280.0,3
80.0,280.0,260.0,230.0,280.0,2
50.0,280.0,260.0,310.0,280.0,1
70.0,280.0,310.0,310.0,280.0,3
70.0,350.0,310.0,310.0,280.0,0
55.14473684210526,350.0,310.0,260.3263157894737,350.0,1
40.0,350.0,390.0,310.0,350.0,2
70.0,350.0,390.0,350.0,350.0,3
50.0,420.0,390.0,350.0,350.0,2
50.0,420.0,390.0,400.0,350.0,0
60.0,420.0,390.0,400.0,400.0,1
50.0,0.0,0.0,0.0,0.0,3
60.0,50.0,0.0,0.0,0.0,1
50.0,50.0,60.0,0.0,0.0,2
20.0,50.0,60.0,50.0,0.0,0
70.0,50.0,60.0,50.0,20.0,0
20.0,50.0,60.0,50.0,90.0,3
100.0,70.0,60.0,50.0,90.0,2
50.0,70.0,60.0,150.0,90.0,1
30.0,70.0,110.0,150.0,90.0,3
10.0,100.0,110.0,150.0,90.0,0
70.0,100.0,110.0,150.0,100.0,3
40.0,170.0,110.0,150.0,100.0,0
90.0,170.0,110.0,150.0,140.0,1
90.0,170.0,200.0,150.0,140.0,0
30.0,170.0,200.0,150.0,230.0,2
70.0,170.0,200.0,180.0,230.0,3
80.0,240.0,200.0,180.0,230.0,2
80.0,240.0,200.0,260.0,230.0,1
80.0,240.0,280.0,260.0,230.0,0
70.0,240.0,280.0,260.0,310.0,3
100.0,310.0,280.0,260.0,310.0,2
20.0,310.0,280.0,360.0,310.0,1
40.0,0.0,0.0,0.0,0.0,3
50.0,40.0,0.0,0.0,0.0,1
30.0,40.0,50.0,0.0,0.0,2
60.0,40.0,50.0,30.0,0.0,0
50.0,40.0,50.0,30.0,60.0,2
90.0,40.0,50.0,80.0,60.0,3
40.0,130.0,50.0,80.0,60.0,1
90.0,130.0,90.0,80.0,60.0,0
90.0,130.0,90.0,80.0,150.0,2
20.0,130.0,90.0,170.0,150.0,1
70.0,130.0,110.0,170.0,150.0,1
60.0,130.0,180.0,260.3263157894737,150.0,3
70.0,190.0,180.0,170.0,150.0,0
70.0,190.0,180.0,170.0,220.0,2
40.0,190.0,180.0,240.0,220.0,1
55.14473684210526,190.0,220.0,240.0,220.0,3
100.0,230.0,220.0,240.0,220.0,1
50.0,230.0,320.0,240.0,220.0,0
20.0,230.0,320.0,240.0,270.0,3
30.0,250.0,320.0,240.0,270.0,2
60.0,250.0,320.0,270.0,270.0,3
30.0,310.0,320.0,270.0,270.0,2
100.0,310.0,320.0,300.0,270.0,0
40.0,310.0,320.0,300.0,370.0,2
70.0,310.0,320.0,340.0,370.0,3
10.0,0.0,0.0,0.0,0.0,3
70.0,10.0,0.0,0.0,0.0,1
55.14473684210526,10.0,70.0,0.0,0.0,2
20.0,10.0,70.0,10.0,0.0,0
40.0,10.0,70.0,10.0,20.0,3
30.0,50.0,70.0,10.0,20.0,2
60.0,50.0,70.0,40.0,20.0,0
80.0,50.0,70.0,40.0,80.0,2
30.0,50.0,70.0,120.0,80.0,3
80.0,80.0,70.0,120.0,80.0,1
90.0,80.0,150.0,120.0,80.0,3
10.0,170.0,150.0,120.0,80.0,0
20.0,170.0,150.0,120.0,90.0,0
50.0,170.0,150.0,120.0,110.0,0
40.0,170.0,150.0,120.0,160.0,2
40.0,170.0,150.0,160.0,160.0,1
20.0,170.0,190.0,160.0,160.0,2
40.0,170.0,190.0,180.0,160.0,0
100.0,170.0,190.0,180.0,200.0,3
90.0,270.0,190.0,180.0,200.0,2
70.0,270.0,190.0,270.0,200.0,1
40.0,270.0,260.0,270.0,200.0,0
10.0,270.0,260.0,270.0,240.0,0
100.0,270.0,260.0,270.0,250.0,0
40.0,270.0,260.0,270.0,350.0,1
60.0,270.0,300.0,270.0,350.0,3
55.14473684210526,330.0,300.0,270.0,350.0,2
50.0,330.0,300.0,350.0,350.0,1
40.0,330.0,350.0,350.0,350.0,3
100.0,370.0,350.0,350.0,350.0,1
90.0,370.0,450.0,350.0,350.0,2
60.0,370.0,450.0,440.0,350.0,0
100.0,370.0,450.0,440.0,410.0,3
100.0,470.0,450.0,440.0,410.0,0
10.0,470.0,450.0,440.0,510.0,2
70.0,470.0,450.0,450.0,510.0,1
40.0,470.0,520.0,450.0,510.0,2
60.0,470.0,520.0,490.0,510.0,3
70.0,530.0,520.0,490.0,510.0,2
50.0,530.0,520.0,560.0,510.0,0
10.0,530.0,520.0,560.0,560.0,1
90.0,530.0,530.0,560.0,560.0,3
40.0,620.0,530.0,560.0,560.0,1
70.0,620.0,570.0,560.0,560.0,2
40.0,620.0,570.0,630.0,560.0,0
30.0,620.0,570.0,630.0,600.0,1
10.0,620.0,600.0,630.0,600.0,1
50.0,620.0,610.0,630.0,600.0,0
60.0,620.0,610.0,630.0,650.0,1
80.0,620.0,670.0,630.0,650.0,3
60.0,0.0,0.0,0.0,0.0,3
80.0,60.0,0.0,0.0,0.0,1
70.0,60.0,80.0,0.0,0.0,2
40.0,60.0,80.0,70.0,0.0,0
10.0,60.0,80.0,70.0,40.0,0
100.0,60.0,80.0,70.0,50.0,0
20.0,60.0,80.0,260.3263157894737,150.0,3
60.0,80.0,80.0,70.0,150.0,2
80.0,80.0,80.0,130.0,150.0,3
70.0,160.0,80.0,130.0,150.0,1
80.0,160.0,150.0,130.0,150.0,2
50.0,160.0,150.0,210.0,150.0,1
40.0,160.0,200.0,210.0,150.0,0
55.14473684210526,160.0,200.0,210.0,190.0,3
60.0,190.0,200.0,210.0,190.0,3
60.0,250.0,200.0,210.0,190.0,0
100.0,250.0,200.0,210.0,250.0,1
90.0,250.0,300.0,210.0,250.0,2
100.0,0.0,0.0,0.0,0.0,3
50.0,100.0,0.0,0.0,0.0,1
40.0,100.0,50.0,260.3263157894737,0.0,2
80.0,100.0,50.0,40.0,0.0,0
90.0,100.0,50.0,40.0,80.0,2
100.0,100.0,50.0,130.0,80.0,1
30.0,100.0,150.0,130.0,80.0,0
70.0,100.0,150.0,130.0,110.0,3
55.14473684210526,170.0,150.0,130.0,110.0,0
100.0,170.0,150.0,130.0,200.0,2
80.0,170.0,150.0,230.0,200.0,1
60.0,170.0,230.0,230.0,200.0,3
90.0,230.0,230.0,230.0,200.0,0
80.0,230.0,230.0,230.0,290.0,3
40.0,310.0,230.0,230.0,290.0,1
100.0,310.0,270.0,230.0,290.0,2
55.14473684210526,310.0,270.0,330.0,290.0,1
70.0,310.0,290.0,330.0,290.0,1
30.0,310.0,360.0,330.0,290.0,0
70.0,310.0,360.0,330.0,320.0,3
20.0,0.0,0.0,0.0,0.0,3
20.0,20.0,0.0,0.0,0.0,1
55.14473684210526,20.0,20.0,0.0,0.0,2
90.0,20.0,20.0,260.3263157894737,0.0,0
50.0,20.0,20.0,90.0,90.0,3
40.0,70.0,20.0,90.0,90.0,1
10.0,70.0,60.0,90.0,90.0,1
50.0,70.0,70.0,260.3263157894737,90.0,3
100.0,120.0,70.0,90.0,90.0,1
40.0,120.0,170.0,90.0,90.0,2
50.0,120.0,170.0,130.0,90.0,0
60.0,120.0,170.0,130.0,140.0,3
90.0,180.0,170.0,130.0,140.0,2
80.0,180.0,170.0,220.0,140.0,0
100.0,180.0,170.0,220.0,220.0,1
30.0,180.0,270.0,220.0,220.0,3
90.0,210.0,270.0,220.0,220.0,3
90.0,300.0,270.0,220.0,220.0,2
40.0,300.0,270.0,310.0,220.0,0
90.0,300.0,270.0,260.3263157894737,260.0,0
30.0,300.0,270.0,260.3263157894737,350.0,1
50.0,300.0,300.0,310.0,350.0,3
20.0,350.0,300.0,310.0,350.0,1
80.0,350.0,320.0,310.0,350.0,2
80.0,350.0,320.0,390.0,350.0,1
100.0,350.0,400.0,390.0,350.0,3
60.0,450.0,400.0,390.0,350.0,0
40.0,450.0,400.0,390.0,410.0,2
55.14473684210526,450.0,400.0,430.0,410.0,1
55.14473684210526,450.0,480.0,430.0,410.0,0
60.0,450.0,480.0,430.0,420.0,0
60.0,450.0,480.0,430.0,480.0,2
80.0,450.0,480.0,260.3263157894737,480.0,3
55.14473684210526,530.0,480.0,490.0,480.0,1
40.0,530.0,530.0,490.0,480.0,0
40.0,530.0,530.0,490.0,520.0,2
50.0,530.0,530.0,530.0,520.0,0
60.0,530.0,530.0,530.0,570.0,3
10.0,590.0,530.0,530.0,570.0,1
100.0,590.0,540.0,530.0,570.0,2
90.0,590.0,540.0,630.0,570.0,1
100.0,590.0,630.0,630.0,570.0,0
70.0,590.0,630.0,630.0,670.0,3
40.0,660.0,630.0,630.0,670.0,1
30.0,660.0,670.0,630.0,670.0,2
55.14473684210526,660.0,670.0,660.0,670.0,3
80.0,730.0,670.0,660.0,670.0,2
100.0,730.0,670.0,740.0,670.0,1
70.0,730.0,770.0,740.0,670.0,0
100.0,730.0,770.0,740.0,740.0,3
90.0,830.0,770.0,740.0,740.0,2
20.0,830.0,770.0,830.0,740.0,0
100.0,830.0,770.0,830.0,760.0,0
50.0,830.0,770.0,830.0,860.0,1
50.0,830.0,820.0,830.0,860.0,1
30.0,830.0,870.0,830.0,860.0,3
70.0,860.0,870.0,830.0,860.0,2
40.0,860.0,870.0,900.0,860.0,3
90.0,900.0,870.0,900.0,860.0,0
40.0,900.0,870.0,900.0,950.0,1
40.0,900.0,910.0,900.0,950.0,3
100.0,940.0,910.0,900.0,950.0,2
80.0,940.0,910.0,1000.0,950.0,1
100.0,940.0,990.0,1000.0,950.0,3
90.0,1040.0,990.0,1000.0,950.0,0
30.0,1040.0,990.0,1000.0,1040.0,1
20.0,1040.0,1020.0,260.3263157894737,1040.0,2
40.0,1040.0,1020.0,1020.0,1040.0,1
20.0,1040.0,1060.0,1020.0,1040.0,2
90.0,1040.0,1060.0,1040.0,1040.0,3
30.0,1130.0,1060.0,1040.0,1040.0,2
55.14473684210526,1130.0,1060.0,1070.0,1040.0,0
30.0,1130.0,1060.0,1070.0,1060.0,1
50.0,1130.0,1090.0,1070.0,1060.0,0
90.0,1130.0,1090.0,1070.0,1110.0,2
60.0,1130.0,1090.0,1160.0,1110.0,1
20.0,1130.0,1150.0,1160.0,1110.0,0
60.0,1130.0,1150.0,1160.0,1130.0,3
70.0,1190.0,1150.0,1160.0,1130.0,0
40.0,1190.0,1150.0,1160.0,1200.0,1
40.0,1190.0,1190.0,1160.0,1200.0,2
60.0,1190.0,1190.0,1200.0,1200.0,3
50.0,1250.0,1190.0,1200.0,1200.0,1
100.0,1250.0,1240.0,1200.0,1200.0,2
10.0,1250.0,1240.0,1300.0,1200.0,0
30.0,1250.0,1240.0,1300.0,1210.0,0
80.0,1250.0,1240.0,1300.0,1240.0,1
50.0,1250.0,1320.0,1300.0,1240.0,0
10.0,1250.0,1320.0,1300.0,1290.0,3
60.0,1260.0,1320.0,1300.0,1290.0,3
90.0,1320.0,1320.0,1300.0,1290.0,0
50.0,1320.0,1320.0,1300.0,1380.0,2
60.0,1320.0,1320.0,1350.0,1380.0,3
90.0,1380.0,1320.0,1350.0,1380.0,1
70.0,1380.0,1410.0,1350.0,1380.0,2
30.0,1380.0,1410.0,1420.0,1380.0,3
50.0,1410.0,1410.0,1420.0,1380.0,0
30.0,1410.0,1410.0,260.3263157894737,1430.0,3
70.0,1440.0,1410.0,1420.0,1430.0,1
10.0,1440.0,1480.0,1420.0,1430.0,2
90.0,1440.0,1480.0,260.3263157894737,1430.0,2
10.0,1440.0,1480.0,1520.0,1430.0,0
50.0,1440.0,1480.0,1520.0,1440.0,3
30.0,0.0,0.0,0.0,0.0,3
30.0,30.0,0.0,0.0,0.0,1
10.0,30.0,30.0,0.0,0.0,2
50.0,30.0,30.0,10.0,0.0,0
60.0,30.0,30.0,10.0,50.0,2
80.0,30.0,30.0,70.0,50.0,3
20.0,110.0,30.0,70.0,50.0,1
55.14473684210526,110.0,50.0,70.0,50.0,1
80.0,110.0,80.0,70.0,50.0,0
20.0,0.0,0.0,0.0,0.0,3
40.0,0.0,0.0,0.0,0.0,3
20.0,40.0,0.0,0.0,0.0,1
100.0,40.0,20.0,0.0,0.0,2
80.0,40.0,20.0,100.0,0.0,0
55.14473684210526,40.0,20.0,100.0,80.0,1
70.0,40.0,70.0,100.0,80.0,3
20.0,110.0,70.0,100.0,80.0,1
10.0,110.0,90.0,100.0,80.0,0
80.0,110.0,90.0,100.0,90.0,1
70.0,110.0,170.0,100.0,90.0,0
20.0,110.0,170.0,100.0,160.0,2
100.0,110.0,170.0,120.0,160.0,3
20.0,210.0,170.0,120.0,160.0,2
100.0,210.0,170.0,140.0,160.0,2
10.0,210.0,170.0,240.0,160.0,0
90.0,210.0,170.0,240.0,170.0,1
100.0,210.0,260.0,240.0,170.0,0
70.0,210.0,260.0,240.0,270.0,3
55.14473684210526,280.0,260.0,240.0,270.0,2
20.0,280.0,260.0,310.0,270.0,1
60.0,280.0,280.0,310.0,270.0,0
30.0,280.0,280.0,310.0,330.0,3
50.0,310.0,280.0,310.0,330.0,1
30.0,310.0,330.0,310.0,330.0,3
100.0,340.0,330.0,310.0,330.0,2
90.0,340.0,330.0,410.0,330.0,1
90.0,340.0,420.0,410.0,330.0,0
55.14473684210526,340.0,420.0,260.3263157894737,420.0,3
80.0,440.0,420.0,410.0,420.0,2
80.0,0.0,0.0,0.0,0.0,3
20.0,80.0,0.0,0.0,0.0,1
10.0,80.0,20.0,0.0,0.0,2
90.0,80.0,20.0,10.0,0.0,0
50.0,80.0,20.0,10.0,90.0,2
40.0,0.0,0.0,0.0,0.0,3
55.14473684210526,0.0,0.0,0.0,0.0,3
10.0,60.0,0.0,0.0,0.0,1
30.0,60.0,10.0,0.0,0.0,2
90.0,60.0,10.0,30.0,0.0,0
60.0,60.0,10.0,30.0,90.0,1
30.0,60.0,70.0,30.0,90.0,2
90.0,60.0,70.0,60.0,90.0,3
100.0,150.0,70.0,60.0,90.0,2
50.0,150.0,70.0,260.3263157894737,90.0,1
55.14473684210526,150.0,120.0,160.0,90.0,0
40.0,150.0,120.0,160.0,130.0,1
